year,month,week,country,product,store,num_sold
2015,6,2,Norway,Kaggle Mug,KaggleMart,1780
2015,6,2,Norway,Kaggle Mug,KaggleRama,3179
2015,6,2,Norway,Kaggle Sticker,KaggleMart,1105
2015,6,2,Norway,Kaggle Sticker,KaggleRama,1893
2015,6,2,Sweden,Kaggle Hat,KaggleMart,3173
2015,6,2,Sweden,Kaggle Hat,KaggleRama,5481
2015,6,2,Sweden,Kaggle Mug,KaggleMart,1389
2015,6,2,Sweden,Kaggle Mug,KaggleRama,2546
2015,6,2,Sweden,Kaggle Sticker,KaggleMart,841
2015,6,2,Sweden,Kaggle Sticker,KaggleRama,1474
2015,6,3,Finland,Kaggle Hat,KaggleMart,2369
2015,6,3,Finland,Kaggle Hat,KaggleRama,4141
2015,6,3,Finland,Kaggle Mug,KaggleMart,1101
2015,6,3,Finland,Kaggle Mug,KaggleRama,1847
2015,6,3,Finland,Kaggle Sticker,KaggleMart,643
2015,6,3,Finland,Kaggle Sticker,KaggleRama,1156
2015,6,3,Norway,Kaggle Hat,KaggleMart,3978
2015,6,3,Norway,Kaggle Hat,KaggleRama,6879
2015,6,3,Norway,Kaggle Mug,KaggleMart,1840
2015,6,3,Norway,Kaggle Mug,KaggleRama,3289
2015,6,3,Norway,Kaggle Sticker,KaggleMart,1105
2015,6,3,Norway,Kaggle Sticker,KaggleRama,1889
2015,6,3,Sweden,Kaggle Hat,KaggleMart,2856
2015,6,3,Sweden,Kaggle Hat,KaggleRama,5068
2015,6,3,Sweden,Kaggle Mug,KaggleMart,1327
2015,6,3,Sweden,Kaggle Mug,KaggleRama,2267
2015,6,3,Sweden,Kaggle Sticker,KaggleMart,772
2015,6,3,Sweden,Kaggle Sticker,KaggleRama,1358
2015,6,4,Finland,Kaggle Hat,KaggleMart,2677
2015,6,4,Finland,Kaggle Hat,KaggleRama,4806
2015,6,4,Finland,Kaggle Mug,KaggleMart,1263
2015,6,4,Finland,Kaggle Mug,KaggleRama,2204
2015,6,4,Finland,Kaggle Sticker,KaggleMart,760
2015,6,4,Finland,Kaggle Sticker,KaggleRama,1306
2015,6,4,Norway,Kaggle Hat,KaggleMart,3956
2015,6,4,Norway,Kaggle Hat,KaggleRama,6806
2015,6,4,Norway,Kaggle Mug,KaggleMart,1812
2015,6,4,Norway,Kaggle Mug,KaggleRama,3186
2015,6,4,Norway,Kaggle Sticker,KaggleMart,1082
2015,6,4,Norway,Kaggle Sticker,KaggleRama,1828
2015,6,4,Sweden,Kaggle Hat,KaggleMart,3298
2015,6,4,Sweden,Kaggle Hat,KaggleRama,5711
2015,6,4,Sweden,Kaggle Mug,KaggleMart,1547
2015,6,4,Sweden,Kaggle Mug,KaggleRama,2570
2015,6,4,Sweden,Kaggle Sticker,KaggleMart,935
2015,6,4,Sweden,Kaggle Sticker,KaggleRama,1593
2015,6,5,Finland,Kaggle Hat,KaggleMart,586
2015,6,5,Finland,Kaggle Hat,KaggleRama,966
2015,6,5,Finland,Kaggle Mug,KaggleMart,268
2015,6,5,Finland,Kaggle Mug,KaggleRama,476
2015,6,5,Finland,Kaggle Sticker,KaggleMart,170
2015,6,5,Finland,Kaggle Sticker,KaggleRama,293
2015,6,5,Norway,Kaggle Hat,KaggleMart,1081
2015,6,5,Norway,Kaggle Hat,KaggleRama,1696
2015,6,5,Norway,Kaggle Mug,KaggleMart,488
2015,6,5,Norway,Kaggle Mug,KaggleRama,873
2015,6,5,Norway,Kaggle Sticker,KaggleMart,281
2015,6,5,Norway,Kaggle Sticker,KaggleRama,482
2015,6,5,Sweden,Kaggle Hat,KaggleMart,710
2015,6,5,Sweden,Kaggle Hat,KaggleRama,1400
2015,6,5,Sweden,Kaggle Mug,KaggleMart,331
2015,6,5,Sweden,Kaggle Mug,KaggleRama,559
2015,6,5,Sweden,Kaggle Sticker,KaggleMart,197
2015,6,5,Sweden,Kaggle Sticker,KaggleRama,363
2015,7,1,Finland,Kaggle Hat,KaggleMart,2166
2015,7,1,Finland,Kaggle Hat,KaggleRama,3877
2015,7,1,Finland,Kaggle Mug,KaggleMart,1056
2015,7,1,Finland,Kaggle Mug,KaggleRama,1797
2015,7,1,Finland,Kaggle Sticker,KaggleMart,628
2015,7,1,Finland,Kaggle Sticker,KaggleRama,1105
2015,7,1,Norway,Kaggle Hat,KaggleMart,3814
2015,7,1,Norway,Kaggle Hat,KaggleRama,6636
2015,7,1,Norway,Kaggle Mug,KaggleMart,1788
2015,7,1,Norway,Kaggle Mug,KaggleRama,3266
2015,7,1,Norway,Kaggle Sticker,KaggleMart,1080
2015,7,1,Norway,Kaggle Sticker,KaggleRama,1957
2015,7,1,Sweden,Kaggle Hat,KaggleMart,2663
2015,7,1,Sweden,Kaggle Hat,KaggleRama,4674
2015,7,1,Sweden,Kaggle Mug,KaggleMart,1277
2015,7,1,Sweden,Kaggle Mug,KaggleRama,2185
2015,7,1,Sweden,Kaggle Sticker,KaggleMart,760
2015,7,1,Sweden,Kaggle Sticker,KaggleRama,1342
2015,7,2,Finland,Kaggle Hat,KaggleMart,2103
2015,7,2,Finland,Kaggle Hat,KaggleRama,3755
2015,7,2,Finland,Kaggle Mug,KaggleMart,1101
2015,7,2,Finland,Kaggle Mug,KaggleRama,1814
2015,7,2,Finland,Kaggle Sticker,KaggleMart,641
2015,7,2,Finland,Kaggle Sticker,KaggleRama,1086
2015,7,2,Norway,Kaggle Hat,KaggleMart,3716
2015,7,2,Norway,Kaggle Hat,KaggleRama,6287
2015,7,2,Norway,Kaggle Mug,KaggleMart,1809
2015,7,2,Norway,Kaggle Mug,KaggleRama,3187
2015,7,2,Norway,Kaggle Sticker,KaggleMart,1099
2015,7,2,Norway,Kaggle Sticker,KaggleRama,1998
2015,7,2,Sweden,Kaggle Hat,KaggleMart,2536
2015,7,2,Sweden,Kaggle Hat,KaggleRama,4566
2015,7,2,Sweden,Kaggle Mug,KaggleMart,1266
2015,7,2,Sweden,Kaggle Mug,KaggleRama,2218
2015,7,2,Sweden,Kaggle Sticker,KaggleMart,750
2015,7,2,Sweden,Kaggle Sticker,KaggleRama,1352
2015,7,3,Finland,Kaggle Hat,KaggleMart,2130
2015,7,3,Finland,Kaggle Hat,KaggleRama,3629
2015,7,3,Finland,Kaggle Mug,KaggleMart,1065
2015,7,3,Finland,Kaggle Mug,KaggleRama,1877
2015,7,3,Finland,Kaggle Sticker,KaggleMart,611
2015,7,3,Finland,Kaggle Sticker,KaggleRama,1079
2015,7,3,Norway,Kaggle Hat,KaggleMart,3568
2015,7,3,Norway,Kaggle Hat,KaggleRama,6323
2015,7,3,Norway,Kaggle Mug,KaggleMart,1852
2015,7,3,Norway,Kaggle Mug,KaggleRama,3287
2015,7,3,Norway,Kaggle Sticker,KaggleMart,1098
2015,7,3,Norway,Kaggle Sticker,KaggleRama,1908
2015,7,3,Sweden,Kaggle Hat,KaggleMart,2386
2015,7,3,Sweden,Kaggle Hat,KaggleRama,4404
2015,7,3,Sweden,Kaggle Mug,KaggleMart,1247
2015,7,3,Sweden,Kaggle Mug,KaggleRama,2193
2015,7,3,Sweden,Kaggle Sticker,KaggleMart,730
2015,7,3,Sweden,Kaggle Sticker,KaggleRama,1378
2015,7,4,Finland,Kaggle Hat,KaggleMart,1996
2015,7,4,Finland,Kaggle Hat,KaggleRama,3506
2015,7,4,Finland,Kaggle Mug,KaggleMart,1062
2015,7,4,Finland,Kaggle Mug,KaggleRama,1900
2015,7,4,Finland,Kaggle Sticker,KaggleMart,607
2015,7,4,Finland,Kaggle Sticker,KaggleRama,1126
2015,7,4,Norway,Kaggle Hat,KaggleMart,3470
2015,7,4,Norway,Kaggle Hat,KaggleRama,6218
2015,7,4,Norway,Kaggle Mug,KaggleMart,1835
2015,7,4,Norway,Kaggle Mug,KaggleRama,3191
2015,7,4,Norway,Kaggle Sticker,KaggleMart,1063
2015,7,4,Norway,Kaggle Sticker,KaggleRama,1942
2015,7,4,Sweden,Kaggle Hat,KaggleMart,2464
2015,7,4,Sweden,Kaggle Hat,KaggleRama,4246
2015,7,4,Sweden,Kaggle Mug,KaggleMart,1295
2015,7,4,Sweden,Kaggle Mug,KaggleRama,2220
2015,7,4,Sweden,Kaggle Sticker,KaggleMart,738
2015,7,4,Sweden,Kaggle Sticker,KaggleRama,1293
2015,7,5,Finland,Kaggle Hat,KaggleMart,787
2015,7,5,Finland,Kaggle Hat,KaggleRama,1373
2015,7,5,Finland,Kaggle Mug,KaggleMart,447
2015,7,5,Finland,Kaggle Mug,KaggleRama,769
2015,7,5,Finland,Kaggle Sticker,KaggleMart,262
2015,7,5,Finland,Kaggle Sticker,KaggleRama,453
2015,7,5,Norway,Kaggle Hat,KaggleMart,1477
2015,7,5,Norway,Kaggle Hat,KaggleRama,2520
2015,7,5,Norway,Kaggle Mug,KaggleMart,754
2015,7,5,Norway,Kaggle Mug,KaggleRama,1299
2015,7,5,Norway,Kaggle Sticker,KaggleMart,445
2015,7,5,Norway,Kaggle Sticker,KaggleRama,770
2015,7,5,Sweden,Kaggle Hat,KaggleMart,972
2015,7,5,Sweden,Kaggle Hat,KaggleRama,1723
2015,7,5,Sweden,Kaggle Mug,KaggleMart,509
2015,7,5,Sweden,Kaggle Mug,KaggleRama,918
2015,7,5,Sweden,Kaggle Sticker,KaggleMart,304
2015,7,5,Sweden,Kaggle Sticker,KaggleRama,553
2015,8,1,Finland,Kaggle Hat,KaggleMart,1977
2015,8,1,Finland,Kaggle Hat,KaggleRama,3363
2015,8,1,Finland,Kaggle Mug,KaggleMart,1056
2015,8,1,Finland,Kaggle Mug,KaggleRama,1887
2015,8,1,Finland,Kaggle Sticker,KaggleMart,646
2015,8,1,Finland,Kaggle Sticker,KaggleRama,1093
2015,8,1,Norway,Kaggle Hat,KaggleMart,3331
2015,8,1,Norway,Kaggle Hat,KaggleRama,5719
2015,8,1,Norway,Kaggle Mug,KaggleMart,1893
2015,8,1,Norway,Kaggle Mug,KaggleRama,3265
2015,8,1,Norway,Kaggle Sticker,KaggleMart,1104
2015,8,1,Norway,Kaggle Sticker,KaggleRama,1883
2015,8,1,Sweden,Kaggle Hat,KaggleMart,2338
2015,8,1,Sweden,Kaggle Hat,KaggleRama,4090
2015,8,1,Sweden,Kaggle Mug,KaggleMart,1287
2015,8,1,Sweden,Kaggle Mug,KaggleRama,2154
2015,8,1,Sweden,Kaggle Sticker,KaggleMart,755
2015,8,1,Sweden,Kaggle Sticker,KaggleRama,1285
2015,8,2,Finland,Kaggle Hat,KaggleMart,1929
2015,8,2,Finland,Kaggle Hat,KaggleRama,3242
2015,8,2,Finland,Kaggle Mug,KaggleMart,1091
2015,8,2,Finland,Kaggle Mug,KaggleRama,1881
2015,8,2,Finland,Kaggle Sticker,KaggleMart,622
2015,8,2,Finland,Kaggle Sticker,KaggleRama,1060
2015,8,2,Norway,Kaggle Hat,KaggleMart,3292
2015,8,2,Norway,Kaggle Hat,KaggleRama,5656
2015,8,2,Norway,Kaggle Mug,KaggleMart,1862
2015,8,2,Norway,Kaggle Mug,KaggleRama,3386
2015,8,2,Norway,Kaggle Sticker,KaggleMart,1071
2015,8,2,Norway,Kaggle Sticker,KaggleRama,1921
2015,8,2,Sweden,Kaggle Hat,KaggleMart,2295
2015,8,2,Sweden,Kaggle Hat,KaggleRama,4080
2015,8,2,Sweden,Kaggle Mug,KaggleMart,1313
2015,8,2,Sweden,Kaggle Mug,KaggleRama,2307
2015,8,2,Sweden,Kaggle Sticker,KaggleMart,738
2015,8,2,Sweden,Kaggle Sticker,KaggleRama,1288
2015,8,3,Finland,Kaggle Hat,KaggleMart,1835
2015,8,3,Finland,Kaggle Hat,KaggleRama,3218
2015,8,3,Finland,Kaggle Mug,KaggleMart,1107
2015,8,3,Finland,Kaggle Mug,KaggleRama,1952
2015,8,3,Finland,Kaggle Sticker,KaggleMart,635
2015,8,3,Finland,Kaggle Sticker,KaggleRama,1074
2015,8,3,Norway,Kaggle Hat,KaggleMart,3192
2015,8,3,Norway,Kaggle Hat,KaggleRama,5508
2015,8,3,Norway,Kaggle Mug,KaggleMart,1918
2015,8,3,Norway,Kaggle Mug,KaggleRama,3190
2015,8,3,Norway,Kaggle Sticker,KaggleMart,1111
2015,8,3,Norway,Kaggle Sticker,KaggleRama,1930
2015,8,3,Sweden,Kaggle Hat,KaggleMart,2184
2015,8,3,Sweden,Kaggle Hat,KaggleRama,4012
2015,8,3,Sweden,Kaggle Mug,KaggleMart,1346
2015,8,3,Sweden,Kaggle Mug,KaggleRama,2331
2015,8,3,Sweden,Kaggle Sticker,KaggleMart,764
2015,8,3,Sweden,Kaggle Sticker,KaggleRama,1292
2015,8,4,Finland,Kaggle Hat,KaggleMart,1805
2015,8,4,Finland,Kaggle Hat,KaggleRama,3175
2015,8,4,Finland,Kaggle Mug,KaggleMart,1119
2015,8,4,Finland,Kaggle Mug,KaggleRama,1944
2015,8,4,Finland,Kaggle Sticker,KaggleMart,604
2015,8,4,Finland,Kaggle Sticker,KaggleRama,1101
2015,8,4,Norway,Kaggle Hat,KaggleMart,3168
2015,8,4,Norway,Kaggle Hat,KaggleRama,5313
2015,8,4,Norway,Kaggle Mug,KaggleMart,2024
2015,8,4,Norway,Kaggle Mug,KaggleRama,3516
2015,8,4,Norway,Kaggle Sticker,KaggleMart,1055
2015,8,4,Norway,Kaggle Sticker,KaggleRama,1906
2015,8,4,Sweden,Kaggle Hat,KaggleMart,2179
2015,8,4,Sweden,Kaggle Hat,KaggleRama,3845
2015,8,4,Sweden,Kaggle Mug,KaggleMart,1361
2015,8,4,Sweden,Kaggle Mug,KaggleRama,2404
2015,8,4,Sweden,Kaggle Sticker,KaggleMart,751
2015,8,4,Sweden,Kaggle Sticker,KaggleRama,1298
2015,8,5,Finland,Kaggle Hat,KaggleMart,823
2015,8,5,Finland,Kaggle Hat,KaggleRama,1341
2015,8,5,Finland,Kaggle Mug,KaggleMart,514
2015,8,5,Finland,Kaggle Mug,KaggleRama,897
2015,8,5,Finland,Kaggle Sticker,KaggleMart,291
2015,8,5,Finland,Kaggle Sticker,KaggleRama,492
2015,8,5,Norway,Kaggle Hat,KaggleMart,1491
2015,8,5,Norway,Kaggle Hat,KaggleRama,2448
2015,8,5,Norway,Kaggle Mug,KaggleMart,899
2015,8,5,Norway,Kaggle Mug,KaggleRama,1444
2015,8,5,Norway,Kaggle Sticker,KaggleMart,510
2015,8,5,Norway,Kaggle Sticker,KaggleRama,880
2015,8,5,Sweden,Kaggle Hat,KaggleMart,981
2015,8,5,Sweden,Kaggle Hat,KaggleRama,1671
2015,8,5,Sweden,Kaggle Mug,KaggleMart,659
2015,8,5,Sweden,Kaggle Mug,KaggleRama,1124
2015,8,5,Sweden,Kaggle Sticker,KaggleMart,345
2015,8,5,Sweden,Kaggle Sticker,KaggleRama,603
2015,9,1,Finland,Kaggle Hat,KaggleMart,1739
2015,9,1,Finland,Kaggle Hat,KaggleRama,3084
2015,9,1,Finland,Kaggle Mug,KaggleMart,1189
2015,9,1,Finland,Kaggle Mug,KaggleRama,2009
2015,9,1,Finland,Kaggle Sticker,KaggleMart,649
2015,9,1,Finland,Kaggle Sticker,KaggleRama,1058
2015,9,1,Norway,Kaggle Hat,KaggleMart,3177
2015,9,1,Norway,Kaggle Hat,KaggleRama,5197
2015,9,1,Norway,Kaggle Mug,KaggleMart,2005
2015,9,1,Norway,Kaggle Mug,KaggleRama,3513
2015,9,1,Norway,Kaggle Sticker,KaggleMart,1079
2015,9,1,Norway,Kaggle Sticker,KaggleRama,1997
2015,9,1,Sweden,Kaggle Hat,KaggleMart,2166
2015,9,1,Sweden,Kaggle Hat,KaggleRama,3747
2015,9,1,Sweden,Kaggle Mug,KaggleMart,1388
2015,9,1,Sweden,Kaggle Mug,KaggleRama,2415
2015,9,1,Sweden,Kaggle Sticker,KaggleMart,742
2015,9,1,Sweden,Kaggle Sticker,KaggleRama,1329
2015,9,2,Finland,Kaggle Hat,KaggleMart,1687
2015,9,2,Finland,Kaggle Hat,KaggleRama,3112
2015,9,2,Finland,Kaggle Mug,KaggleMart,1166
2015,9,2,Finland,Kaggle Mug,KaggleRama,2076
2015,9,2,Finland,Kaggle Sticker,KaggleMart,631
2015,9,2,Finland,Kaggle Sticker,KaggleRama,1071
2015,9,2,Norway,Kaggle Hat,KaggleMart,3085
2015,9,2,Norway,Kaggle Hat,KaggleRama,5277
2015,9,2,Norway,Kaggle Mug,KaggleMart,2031
2015,9,2,Norway,Kaggle Mug,KaggleRama,3604
2015,9,2,Norway,Kaggle Sticker,KaggleMart,1080
2015,9,2,Norway,Kaggle Sticker,KaggleRama,1894
2015,9,2,Sweden,Kaggle Hat,KaggleMart,2061
2015,9,2,Sweden,Kaggle Hat,KaggleRama,3572
2015,9,2,Sweden,Kaggle Mug,KaggleMart,1409
2015,9,2,Sweden,Kaggle Mug,KaggleRama,2536
2015,9,2,Sweden,Kaggle Sticker,KaggleMart,749
2015,9,2,Sweden,Kaggle Sticker,KaggleRama,1310
2015,9,3,Finland,Kaggle Hat,KaggleMart,1748
2015,9,3,Finland,Kaggle Hat,KaggleRama,2995
2015,9,3,Finland,Kaggle Mug,KaggleMart,1155
2015,9,3,Finland,Kaggle Mug,KaggleRama,2104
2015,9,3,Finland,Kaggle Sticker,KaggleMart,621
2015,9,3,Finland,Kaggle Sticker,KaggleRama,1145
2015,9,3,Norway,Kaggle Hat,KaggleMart,3019
2015,9,3,Norway,Kaggle Hat,KaggleRama,5181
2015,9,3,Norway,Kaggle Mug,KaggleMart,2127
2015,9,3,Norway,Kaggle Mug,KaggleRama,3555
2015,9,3,Norway,Kaggle Sticker,KaggleMart,1117
2015,9,3,Norway,Kaggle Sticker,KaggleRama,1937
2015,9,3,Sweden,Kaggle Hat,KaggleMart,2050
2015,9,3,Sweden,Kaggle Hat,KaggleRama,3769
2015,9,3,Sweden,Kaggle Mug,KaggleMart,1457
2015,9,3,Sweden,Kaggle Mug,KaggleRama,2469
2015,9,3,Sweden,Kaggle Sticker,KaggleMart,759
2015,9,3,Sweden,Kaggle Sticker,KaggleRama,1306
2015,9,4,Finland,Kaggle Hat,KaggleMart,1717
2015,9,4,Finland,Kaggle Hat,KaggleRama,3052
2015,9,4,Finland,Kaggle Mug,KaggleMart,1224
2015,9,4,Finland,Kaggle Mug,KaggleRama,2108
2015,9,4,Finland,Kaggle Sticker,KaggleMart,622
2015,9,4,Finland,Kaggle Sticker,KaggleRama,1092
2015,9,4,Norway,Kaggle Hat,KaggleMart,2959
2015,9,4,Norway,Kaggle Hat,KaggleRama,5199
2015,9,4,Norway,Kaggle Mug,KaggleMart,2138
2015,9,4,Norway,Kaggle Mug,KaggleRama,3720
2015,9,4,Norway,Kaggle Sticker,KaggleMart,1105
2015,9,4,Norway,Kaggle Sticker,KaggleRama,1860
2015,9,4,Sweden,Kaggle Hat,KaggleMart,2065
2015,9,4,Sweden,Kaggle Hat,KaggleRama,3515
2015,9,4,Sweden,Kaggle Mug,KaggleMart,1445
2015,9,4,Sweden,Kaggle Mug,KaggleRama,2542
2015,9,4,Sweden,Kaggle Sticker,KaggleMart,766
2015,9,4,Sweden,Kaggle Sticker,KaggleRama,1300
2015,9,5,Finland,Kaggle Hat,KaggleMart,449
2015,9,5,Finland,Kaggle Hat,KaggleRama,759
2015,9,5,Finland,Kaggle Mug,KaggleMart,333
2015,9,5,Finland,Kaggle Mug,KaggleRama,590
2015,9,5,Finland,Kaggle Sticker,KaggleMart,165
2015,9,5,Finland,Kaggle Sticker,KaggleRama,303
2015,9,5,Norway,Kaggle Hat,KaggleMart,754
2015,9,5,Norway,Kaggle Hat,KaggleRama,1409
2015,9,5,Norway,Kaggle Mug,KaggleMart,545
2015,9,5,Norway,Kaggle Mug,KaggleRama,922
2015,9,5,Norway,Kaggle Sticker,KaggleMart,287
2015,9,5,Norway,Kaggle Sticker,KaggleRama,515
2015,9,5,Sweden,Kaggle Hat,KaggleMart,572
2015,9,5,Sweden,Kaggle Hat,KaggleRama,974
2015,9,5,Sweden,Kaggle Mug,KaggleMart,375
2015,9,5,Sweden,Kaggle Mug,KaggleRama,715
2015,9,5,Sweden,Kaggle Sticker,KaggleMart,205
2015,9,5,Sweden,Kaggle Sticker,KaggleRama,333
2015,10,1,Finland,Kaggle Hat,KaggleMart,1627
2015,10,1,Finland,Kaggle Hat,KaggleRama,2978
2015,10,1,Finland,Kaggle Mug,KaggleMart,1240
2015,10,1,Finland,Kaggle Mug,KaggleRama,2128
2015,10,1,Finland,Kaggle Sticker,KaggleMart,617
2015,10,1,Finland,Kaggle Sticker,KaggleRama,1117
2015,10,1,Norway,Kaggle Hat,KaggleMart,2953
2015,10,1,Norway,Kaggle Hat,KaggleRama,5187
2015,10,1,Norway,Kaggle Mug,KaggleMart,2115
2015,10,1,Norway,Kaggle Mug,KaggleRama,3760
2015,10,1,Norway,Kaggle Sticker,KaggleMart,1110
2015,10,1,Norway,Kaggle Sticker,KaggleRama,1824
2015,10,1,Sweden,Kaggle Hat,KaggleMart,2073
2015,10,1,Sweden,Kaggle Hat,KaggleRama,3497
2015,10,1,Sweden,Kaggle Mug,KaggleMart,1478
2015,10,1,Sweden,Kaggle Mug,KaggleRama,2623
2015,10,1,Sweden,Kaggle Sticker,KaggleMart,745
2015,10,1,Sweden,Kaggle Sticker,KaggleRama,1325
2015,10,2,Finland,Kaggle Hat,KaggleMart,1684
2015,10,2,Finland,Kaggle Hat,KaggleRama,2935
2015,10,2,Finland,Kaggle Mug,KaggleMart,1284
2015,10,2,Finland,Kaggle Mug,KaggleRama,2163
2015,10,2,Finland,Kaggle Sticker,KaggleMart,623
2015,10,2,Finland,Kaggle Sticker,KaggleRama,1100
2015,10,2,Norway,Kaggle Hat,KaggleMart,2972
2015,10,2,Norway,Kaggle Hat,KaggleRama,5243
2015,10,2,Norway,Kaggle Mug,KaggleMart,2275
2015,10,2,Norway,Kaggle Mug,KaggleRama,3768
2015,10,2,Norway,Kaggle Sticker,KaggleMart,1113
2015,10,2,Norway,Kaggle Sticker,KaggleRama,1851
2015,10,2,Sweden,Kaggle Hat,KaggleMart,2050
2015,10,2,Sweden,Kaggle Hat,KaggleRama,3721
2015,10,2,Sweden,Kaggle Mug,KaggleMart,1488
2015,10,2,Sweden,Kaggle Mug,KaggleRama,2611
2015,10,2,Sweden,Kaggle Sticker,KaggleMart,754
2015,10,2,Sweden,Kaggle Sticker,KaggleRama,1319
2015,10,3,Finland,Kaggle Hat,KaggleMart,1738
2015,10,3,Finland,Kaggle Hat,KaggleRama,3021
2015,10,3,Finland,Kaggle Mug,KaggleMart,1286
2015,10,3,Finland,Kaggle Mug,KaggleRama,2262
2015,10,3,Finland,Kaggle Sticker,KaggleMart,634
2015,10,3,Finland,Kaggle Sticker,KaggleRama,1110
2015,10,3,Norway,Kaggle Hat,KaggleMart,3103
2015,10,3,Norway,Kaggle Hat,KaggleRama,5166
2015,10,3,Norway,Kaggle Mug,KaggleMart,2186
2015,10,3,Norway,Kaggle Mug,KaggleRama,3837
2015,10,3,Norway,Kaggle Sticker,KaggleMart,1084
2015,10,3,Norway,Kaggle Sticker,KaggleRama,1916
2015,10,3,Sweden,Kaggle Hat,KaggleMart,2131
2015,10,3,Sweden,Kaggle Hat,KaggleRama,3625
2015,10,3,Sweden,Kaggle Mug,KaggleMart,1544
2015,10,3,Sweden,Kaggle Mug,KaggleRama,2701
2015,10,3,Sweden,Kaggle Sticker,KaggleMart,749
2015,10,3,Sweden,Kaggle Sticker,KaggleRama,1295
2015,10,4,Finland,Kaggle Hat,KaggleMart,1721
2015,10,4,Finland,Kaggle Hat,KaggleRama,3109
2015,10,4,Finland,Kaggle Mug,KaggleMart,1349
2015,10,4,Finland,Kaggle Mug,KaggleRama,2266
2015,10,4,Finland,Kaggle Sticker,KaggleMart,610
2015,10,4,Finland,Kaggle Sticker,KaggleRama,1134
2015,10,4,Norway,Kaggle Hat,KaggleMart,2977
2015,10,4,Norway,Kaggle Hat,KaggleRama,5303
2015,10,4,Norway,Kaggle Mug,KaggleMart,2264
2015,10,4,Norway,Kaggle Mug,KaggleRama,4141
2015,10,4,Norway,Kaggle Sticker,KaggleMart,1096
2015,10,4,Norway,Kaggle Sticker,KaggleRama,1879
2015,10,4,Sweden,Kaggle Hat,KaggleMart,2138
2015,10,4,Sweden,Kaggle Hat,KaggleRama,3740
2015,10,4,Sweden,Kaggle Mug,KaggleMart,1578
2015,10,4,Sweden,Kaggle Mug,KaggleRama,2814
2015,10,4,Sweden,Kaggle Sticker,KaggleMart,757
2015,10,4,Sweden,Kaggle Sticker,KaggleRama,1303
2015,10,5,Finland,Kaggle Hat,KaggleMart,760
2015,10,5,Finland,Kaggle Hat,KaggleRama,1351
2015,10,5,Finland,Kaggle Mug,KaggleMart,581
2015,10,5,Finland,Kaggle Mug,KaggleRama,1018
2015,10,5,Finland,Kaggle Sticker,KaggleMart,271
2015,10,5,Finland,Kaggle Sticker,KaggleRama,487
2015,10,5,Norway,Kaggle Hat,KaggleMart,1246
2015,10,5,Norway,Kaggle Hat,KaggleRama,2367
2015,10,5,Norway,Kaggle Mug,KaggleMart,977
2015,10,5,Norway,Kaggle Mug,KaggleRama,1678
2015,10,5,Norway,Kaggle Sticker,KaggleMart,473
2015,10,5,Norway,Kaggle Sticker,KaggleRama,830
2015,10,5,Sweden,Kaggle Hat,KaggleMart,967
2015,10,5,Sweden,Kaggle Hat,KaggleRama,1590
2015,10,5,Sweden,Kaggle Mug,KaggleMart,694
2015,10,5,Sweden,Kaggle Mug,KaggleRama,1210
2015,10,5,Sweden,Kaggle Sticker,KaggleMart,351
2015,10,5,Sweden,Kaggle Sticker,KaggleRama,573
2015,11,1,Finland,Kaggle Hat,KaggleMart,1959
2015,11,1,Finland,Kaggle Hat,KaggleRama,3446
2015,11,1,Finland,Kaggle Mug,KaggleMart,1458
2015,11,1,Finland,Kaggle Mug,KaggleRama,2558
2015,11,1,Finland,Kaggle Sticker,KaggleMart,688
2015,11,1,Finland,Kaggle Sticker,KaggleRama,1170
2015,11,1,Norway,Kaggle Hat,KaggleMart,3126
2015,11,1,Norway,Kaggle Hat,KaggleRama,5572
2015,11,1,Norway,Kaggle Mug,KaggleMart,2352
2015,11,1,Norway,Kaggle Mug,KaggleRama,4076
2015,11,1,Norway,Kaggle Sticker,KaggleMart,1080
2015,11,1,Norway,Kaggle Sticker,KaggleRama,1893
2015,11,1,Sweden,Kaggle Hat,KaggleMart,2415
2015,11,1,Sweden,Kaggle Hat,KaggleRama,3851
2015,11,1,Sweden,Kaggle Mug,KaggleMart,1717
2015,11,1,Sweden,Kaggle Mug,KaggleRama,3031
2015,11,1,Sweden,Kaggle Sticker,KaggleMart,837
2015,11,1,Sweden,Kaggle Sticker,KaggleRama,1469
2015,11,2,Finland,Kaggle Hat,KaggleMart,1825
2015,11,2,Finland,Kaggle Hat,KaggleRama,3177
2015,11,2,Finland,Kaggle Mug,KaggleMart,1328
2015,11,2,Finland,Kaggle Mug,KaggleRama,2377
2015,11,2,Finland,Kaggle Sticker,KaggleMart,636
2015,11,2,Finland,Kaggle Sticker,KaggleRama,1085
2015,11,2,Norway,Kaggle Hat,KaggleMart,3206
2015,11,2,Norway,Kaggle Hat,KaggleRama,5450
2015,11,2,Norway,Kaggle Mug,KaggleMart,2311
2015,11,2,Norway,Kaggle Mug,KaggleRama,4075
2015,11,2,Norway,Kaggle Sticker,KaggleMart,1112
2015,11,2,Norway,Kaggle Sticker,KaggleRama,1918
2015,11,2,Sweden,Kaggle Hat,KaggleMart,2191
2015,11,2,Sweden,Kaggle Hat,KaggleRama,3870
2015,11,2,Sweden,Kaggle Mug,KaggleMart,1664
2015,11,2,Sweden,Kaggle Mug,KaggleRama,2765
2015,11,2,Sweden,Kaggle Sticker,KaggleMart,721
